Date_GMT,Time_GMT,Date_Local,Time_Local,ToolTS,TestTime,Job,SliderSN,SliderOCR,Holder,PosX,PosY,ProductName,MinorRev,RowNum,ColNum,BINNAME,InputHolder,InputTray,InputJadeX,InputJadeY,OutputJadeX,OutputJadeY,InputInsiteX,InputInsiteY,BladeSlot,DrvSN,JadeSN,JASVersion,BladeSN,BladeType,ABASN,HGASN,MBASN,PCBASN,DiskSN,HDDSN,PreampVID,PreampCID,PreampChipEC,ChannelID,TestRequirements,Product,SCSVersion,FWVersion,MFGVersion,ConfigVersion,RecipeFilename,RecipeVersion,BCFVersion,ACFVersion,GradeVersion,Cyl,Head,Radius_mm,Band,Zone,ZoneFreq_MHz,WC_DAC,WCOSA_DAC,WCOSD_DAC,Bias_DAC,ReadGain_DAC,AEAdjustFlag,RMR0_Ohm_R,RMR0_Ohm,ECSRes0_Ohm_R,ECSRes0_Ohm,TFCRes0_Ohm_R,TFCRes0_Ohm,WriterConnection0_ErrorDescription,OS_TrackPitch,OS_Cylinder,Load_maxspeederror,Load_svga,QPES_nm,QPES_strk,QPES_dtrk,PreampGainFromSVGA_R,TFCTDP_mW_R,TFCTDP_mW,RTFC_DAC,WTFC_DAC,PreampGainFromSVGA_1_R,PeslinFlag,PES_nm,PES_strk,PES_dtrk,RRO_strk,RRO_dtrk,NRRO_strk,NRRO_dtrk,MJOG_trk_R,MJOG_trk,MJOG_nm_R,MJOG_nm,Efficiency_R,Efficiency,DetectedReadTFC,FlyHeight_nm,RTFC_1_DAC,WTFC_1_DAC,AEQ_VGAR_R,AEQ_VGAR,AEQ_NlTap_R,AEQ_Attc_Read_R,AEQ_Attr_R,AEQ_Vgar_R,AEQ_RWO_R,GateTiming_R,GateTiming,GateTiming_WrSctDly_R,GateTiming_WrSctDly,GateTiming_RdSctDly_R,GateTiming_RdSctDly,TTMWW_nm_R,TTMWW_nm,TTMWW_nm_LTP,TTMWW_trk_R,TTMWW_trk,TTMRW_nm_R,TTMRW_nm,TTMRW_nm_LTP,TTMRW_trk_R,TTMRW_trk,TTOTRC_nm_R,TTOTRC_nm,TTOTRC_nm_LTP,TTOTRC_trk_R,TTOTRC_trk,TTEB_nm_R,TTEB_nm,TTEB_nm_LTP,TTEB_trk_R,TTEB_trk,TTMCW_nm_LTP0,TTMCW_nm_LTP1,TTMCW_nm_R,TTMCW_nm,TTMCW_trk_R,TTMCW_trk,OWS_dB_R,OWS_dB,OWL_dB_R,OWL_dB,Asym_percent_R,Asym_percent,NLTS1_R,NLTS1,NLTS2_R,NLTS2,AmpLF_mV_R,AmpLF_mV,AmpHF_mV_R,AmpHF_mV,Res_percent_R,Res_percent,Cal_AmpLF_mV,Cal_AmpHF_mV,MIW_nm_R,MIW_nm,MIW_trk_R,MIW_trk,MIW_nm_LTP,SNR_dB_R,SNR_dB,SNRSystem_dB_R,SNRSystem_dB,SNRMedia_dB_R,SNRMedia_dB,SNR_1_dB_R,SNR_1_dB,SNRSystem_1_dB_R,SNRSystem_1_dB,SNRMedia_1_dB_R,SNRMedia_1_dB,uMRW_trk_R,uMRW_trk,uMRW_nm_R,uMRW_nm,WEW_nm_R,WEW_nm,WEW_nm_LTP,WEW_trk_R,WEW_trk,WEW_MWW_nm_R,WEW_MWW_nm,WEW_MWW_trk_R,WEW_MWW_trk,WEW_MRW_nm_R,WEW_MRW_nm,WEW_MRW_trk_R,WEW_MRW_trk,WEW_uMRW_nm_R,WEW_uMRW_nm,WEW_uMRW_trk_R,WEW_uMRW_trk,WEW_OTRC_nm_R,WEW_OTRC_nm,WEW_OTRC_trk_R,WEW_OTRC_trk,WEW_EB_nm_R,WEW_EB_nm,WEW_EB_trk_R,WEW_EB_trk,SER_orders_R,SER_orders,CenterPeak,LeftPeak,LeftBumpRatio,RightPeak,RightBumpRatio,TailLengthL_trk,TailLengthL_nm,TailLengthR_trk,TailLengthR_nm,Unload_maxspeederror,Unload_svga,RMR1_Ohm_R,RMR1_Ohm,ECSRes1_Ohm_R,ECSRes1_Ohm,TFCRes1_Ohm_R,TFCRes1_Ohm,ServoCylinderNumberBetweenIDandOD,ODStartServoCylinder,ServoTrackPitch,ServoTrackPitchFinal,ServoGCOffset,RANK,GRADE_R,GRADE,ERRORCODE,DISPOSITION,SpecLevel
8/16/2016,23:50:30,8/17/2016,7:50:30,08/17/2016-07:50:30,5.2022975,,,,,,,PHXS,,,,,T8,1,20,22,,,4,20,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,0,0,0,0,0,0x0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,AB,AB,600,,A
8/16/2016,23:52:33,8/17/2016,7:52:33,08/17/2016-07:52:33,63.4396286,,,,,,,PHXS,,,,,T8,1,2,23,,,3,2,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,438,438,93.02,93.02,66.157,66.157,Pass,57.94878098,288768,0,0,4.254061126,7.877890974,7.877890974,4,139.59,139.59,755,712,3,1,4.388788831,8.127386725,8.127386725,7.367498581,7.367498581,3.431381592,3.431381592,-43.37231445,-43.37231445,-2513.372751,-2513.372751,0.071043431,0.071043431,736,13.13670063,736,692,0,0,0,0,0,,0,252,252,77,77,47,47,50.50033155,50.50033155,0,0.871464951,0.871464951,33.34969637,33.34969637,0,0.575502984,0.575502984,19.41287139,19.41287139,0,0.335000514,0.335000514,10.83755379,10.83755379,0,0.18701953,0.18701953,0,0,61.33788535,61.33788535,1.058484481,1.058484481,31.75,31.75,35.72,35.72,5.910735383,5.910735383,4.992868423,4.992868423,-1.278066754,-1.278066754,497.8608018,497.8608018,224.8753485,224.8753485,45.16888161,45.16888161,21.41242032,9.671630031,58.69665154,58.69665154,1.012905717,1.012905717,0,9.679955482,9.679955482,15.75742245,15.75742245,10.91055298,10.91055298,8.77287674,8.77287674,11.14215088,11.14215088,12.5354805,12.5354805,0.536390841,0.536390841,31.08319537,31.08319537,60.38129283,60.38129283,0,1.041976929,1.041976929,55.26726563,55.26726563,0.953726113,0.953726113,39.25192022,39.25192022,0.677355409,0.677355409,33.51037767,33.51037767,0.5782758,0.5782758,8.007672703,8.007672703,0.138185352,0.138185352,5.427784878,5.427784878,0.093665212,0.093665212,-2.45,-2.45,67327478.27,794296.6261,0.01179751,797263.9145,0.011841583,0.196916824,11.41108988,0.270424055,15.67074434,0,0,436,436,93.18,93.18,66.157,66.157,486141,-898,56.15037613,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,23:53:40,8/17/2016,7:53:40,08/17/2016-07:53:40,64.321679,,,,,,,PHXS,,,,,T8,1,2,23,,,3,2,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,430,430,93.1,93.1,65.8574,65.8574,Pass,57.94878098,288768,0,0,4.248279255,7.867183806,7.867183806,4,139.26,139.26,753,710,3,1,4.422598421,8.189997076,8.189997076,7.383440119,7.383440119,3.544130939,3.544130939,-43.37182617,-43.37182617,-2513.344456,-2513.344456,0.071232428,0.071232428,735,13.06623307,735,691,0,0,0,0,0,,0,252,252,77,77,47,47,49.74381271,49.74381271,0,0.858409994,0.858409994,33.38740744,33.38740744,0,0.576153749,0.576153749,19.61607854,19.61607854,0,0.338507182,0.338507182,11.4378759,11.4378759,0,0.19737906,0.19737906,0,0,61.18168861,61.18168861,1.055789053,1.055789053,31.93,31.93,35.4,35.4,6.536986753,6.536986753,5.071585655,5.071585655,-1.319519877,-1.319519877,498.055586,498.055586,225.2285516,225.2285516,45.22235475,45.22235475,21.42079777,9.686820893,58.91415787,58.91415787,1.016659141,1.016659141,0,9.793434143,9.793434143,15.88680458,15.88680458,11.01883316,11.01883316,8.869334221,8.869334221,10.88068867,10.88068867,13.17922497,13.17922497,0.539047956,0.539047956,31.23717197,31.23717197,60.36499678,60.36499678,0,1.041695714,1.041695714,55.04295834,55.04295834,0.949855328,0.949855328,39.149519,39.149519,0.67558831,0.67558831,32.94763893,32.94763893,0.568564832,0.568564832,7.946719673,7.946719673,0.137133509,0.137133509,5.761959248,5.761959248,0.099431932,0.099431932,-2.49,-2.49,71642035.71,809414.1026,0.011298033,850578.4808,0.011872617,0.207164306,12.00491899,0.264013012,15.29923222,0,0,438,438,93.36,93.36,66.157,66.157,485634,-391,56.2089969,57.94878098,563332,5,NG,NG,6,Scrap,A
8/16/2016,23:59:04,8/17/2016,7:59:04,08/17/2016-07:59:04,63.2316167,,,,,,,PHXS,,,,,T8,1,1,23,,,3,1,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,368,368,92.46,92.46,65.8574,65.8574,Pass,57.94878098,288768,0,0,4.471250283,8.280093116,8.280093116,4,143.22,143.22,777,734,4,1,4.649568059,8.61031122,8.61031122,7.866241339,7.866241339,3.501386367,3.501386367,-43.40673828,-43.40673828,-2515.36757,-2515.36757,0.072768023,0.072768023,762,13.46811813,762,718,0,0,0,0,0,,0,251,251,77,77,47,47,43.69313645,43.69313645,0,0.753995782,0.753995782,30.12664999,30.12664999,0,0.519884102,0.519884102,15.27836381,15.27836381,0,0.263652894,0.263652894,8.495120579,8.495120579,0,0.146597054,0.146597054,0,0,52.18825703,52.18825703,0.900592836,0.900592836,28.73,28.73,36.06,36.06,-10.23856705,-10.23856705,12.12322807,12.12322807,-2.37285161,-2.37285161,471.943214,471.943214,170.3808915,170.3808915,36.10147836,36.10147836,17.62478197,6.362897012,50.80090106,50.80090106,0.876651764,0.876651764,0,9.243394852,9.243394852,15.40293503,15.40293503,10.44743919,10.44743919,7.320591927,7.320591927,10.37110901,10.37110901,10.29104233,10.29104233,0.51885128,0.51885128,30.0667992,30.0667992,50.29983725,50.29983725,0,0.868005097,0.868005097,47.57065302,47.57065302,0.820908606,0.820908606,34.97320892,34.97320892,0.60351932,0.60351932,32.329819,32.329819,0.557903349,0.557903349,6.298722048,6.298722048,0.108694643,0.108694643,2.686287076,2.686287076,0.046356231,0.046356231,-1.64,-1.64,79297447.38,998364.1774,0.012590117,994046.1667,0.012535664,0.222836287,12.91309118,0.233518507,13.53211284,0,0,372,372,92.86,92.86,65.8574,65.8574,485621,-378,56.21050161,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:00:12,8/17/2016,8:00:12,08/17/2016-08:00:12,64.5856941,,,,,,,PHXS,,,,,T8,1,1,23,,,3,1,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,372,372,92.42,92.42,65.8574,65.8574,Pass,57.94878098,288768,0,0,4.534010358,8.396315477,8.396315477,4,142.56,142.56,773,730,4,1,4.695535399,8.695435924,8.695435924,7.927871035,7.927871035,3.572039581,3.572039581,-43.38745117,-43.38745117,-2514.249905,-2514.249905,0.072700936,0.072700936,757,13.43389958,757,713,0,0,0,0,0,,0,252,252,77,77,47,47,42.77895607,42.77895607,0,0.73822012,0.73822012,29.51704142,29.51704142,0,0.50936432,0.50936432,16.08747284,16.08747284,0,0.27761538,0.27761538,9.45651552,9.45651552,0,0.16318748,0.16318748,0,0,52.23547159,52.23547159,0.9014076,0.9014076,29.04,29.04,35.6,35.6,-10.8540246,-10.8540246,12.41975117,12.41975117,-2.359680891,-2.359680891,469.9485117,469.9485117,170.5590507,170.5590507,36.29218172,36.29218172,17.50870119,6.354456666,50.55689897,50.55689897,0.872441113,0.872441113,0,9.321860313,9.321860313,15.5181694,15.5181694,10.5142231,10.5142231,7.307091713,7.307091713,9.516494751,9.516494751,11.30015469,11.30015469,0.518164992,0.518164992,30.02702965,30.02702965,50.55949985,50.55949985,0,0.872485995,0.872485995,47.76657174,47.76657174,0.824289501,0.824289501,34.52963721,34.52963721,0.595864773,0.595864773,32.28629149,32.28629149,0.557152212,0.557152212,6.618467264,6.618467264,0.114212364,0.114212364,2.518136917,2.518136917,0.043454528,0.043454528,-1.66,-1.66,79462423.26,992959.8056,0.012495967,1004670.795,0.012643345,0.227215289,13.16684903,0.236472614,13.70329969,0,0,374,374,92.8,92.8,66.0072,66.0072,485612,-369,56.21154337,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:01:51,8/17/2016,8:01:51,08/17/2016-08:01:51,63.1246105,,,,,,,PHXS,,,,,T8,1,3,23,,,3,3,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,368,368,94.56,94.56,65.7076,65.7076,Pass,57.94878098,288768,0,0,4.166984871,7.716638651,7.716638651,5,137.61,137.61,743,700,4,1,4.69983243,8.703393389,8.703393389,7.912823137,7.912823137,3.624401536,3.624401536,-43.39135742,-43.39135742,-2514.476268,-2514.476268,0.07151418,0.07151418,725,12.78737332,725,681,0,0,0,0,0,,0,253,253,78,78,47,47,44.71915538,44.71915538,0,0.7717014,0.7717014,31.09945429,31.09945429,0,0.536671415,0.536671415,16.36594866,16.36594866,0,0.282420931,0.282420931,9.556098115,9.556098115,0,0.164905939,0.164905939,0,0,54.2752535,54.2752535,0.936607338,0.936607338,26.76,26.76,37.14,37.14,15.22052756,15.22052756,11.47942543,11.47942543,-1.612263322,-1.612263322,395.9879322,395.9879322,125.3353047,125.3353047,31.65189679,31.65189679,14.75317871,4.669571972,52.67152732,52.67152732,0.908932447,0.908932447,0,9.071071625,9.071071625,14.02848816,14.02848816,10.74179268,10.74179268,7.717613697,7.717613697,10.08005714,10.08005714,11.48964882,11.48964882,0.54956007,0.54956007,31.84633613,31.84633613,52.40558187,52.40558187,0,0.904343128,0.904343128,50.00461555,50.00461555,0.862910569,0.862910569,37.49705533,37.49705533,0.647072375,0.647072375,33.52800697,33.52800697,0.578580022,0.578580022,6.253780113,6.253780113,0.107919097,0.107919097,3.185007338,3.185007338,0.054962456,0.054962456,-1.98,-1.98,57532097.41,721891.1966,0.012547625,716877.9338,0.012460487,0.201539314,11.67895756,0.275000918,15.93596798,0,0,380,380,94.9,94.9,66.0072,66.0072,485629,-386,56.20957562,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:02:58,8/17/2016,8:02:58,08/17/2016-08:02:58,64.0926659,,,,,,,PHXS,,,,,T8,1,3,23,,,3,3,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,376,376,94.5,94.5,65.7076,65.7076,Pass,57.94878098,288768,0,0,4.221440191,7.817481834,7.817481834,5,137.115,137.115,740,697,4,1,4.682019002,8.67040556,8.67040556,7.89595934,7.89595934,3.581865249,3.581865249,-43.37744141,-43.37744141,-2513.669852,-2513.669852,0.071549171,0.071549171,723,12.682818,723,679,0,0,0,0,0,,0,251,251,78,78,47,47,44.72782136,44.72782136,0,0.771850945,0.771850945,30.98632113,30.98632113,0,0.534719119,0.534719119,16.32246654,16.32246654,0,0.281670576,0.281670576,9.451716422,9.451716422,0,0.163104664,0.163104664,0,0,54.17953778,54.17953778,0.934955609,0.934955609,26.59,26.59,35.45,35.45,14.50273018,14.50273018,11.2866869,11.2866869,-1.520428419,-1.520428419,395.9096162,395.9096162,125.0037425,125.0037425,31.57435266,31.57435266,14.68018842,4.635094522,52.82237113,52.82237113,0.911535501,0.911535501,0,9.183539391,9.183539391,13.9810133,13.9810133,10.93138123,10.93138123,7.697066307,7.697066307,8.763868332,8.763868332,14.31655884,14.31655884,0.55677104,0.55677104,32.26420305,32.26420305,52.73634194,52.73634194,0,0.910050929,0.910050929,50.08853434,50.08853434,0.864358723,0.864358723,37.10169478,37.10169478,0.640249789,0.640249789,33.09309102,33.09309102,0.571074843,0.571074843,6.493419778,6.493419778,0.112054467,0.112054467,3.328205681,3.328205681,0.057433575,0.057433575,-2,-2,56922418.76,731375.3803,0.012848635,863036.0449,0.015161619,0.19999446,11.58943514,0.265078652,15.36098473,0,0,374,374,94.44,94.44,65.5578,65.5578,485627,-384,56.20980712,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:04:31,8/17/2016,8:04:31,08/17/2016-08:04:31,62.8025921,,,,,,,PHXS,,,,,T8,1,2,23,,,3,2,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,434,434,93.08,93.08,66.157,66.157,Pass,57.94878098,288768,0,0,4.319764794,7.999564434,7.999564434,4,135.795,135.795,732,689,3,1,4.477218404,8.291145192,8.291145192,7.503499161,7.503499161,3.527121906,3.527121906,-43.3840332,-43.3840332,-2514.051838,-2514.051838,0.07327604,0.07327604,717,12.85750025,717,673,0,0,0,0,0,,0,250,250,77,77,47,47,49.47019986,49.47019986,0,0.853688361,0.853688361,32.80868126,32.80868126,0,0.566166893,0.566166893,19.93418462,19.93418462,0,0.343996617,0.343996617,11.60342532,11.60342532,0,0.200235883,0.200235883,0,0,61.07362517,61.07362517,1.053924244,1.053924244,31.69,31.69,35.77,35.77,5.549201753,5.549201753,5.418883324,5.418883324,-1.298718572,-1.298718572,495.682006,495.682006,218.4323418,218.4323418,44.06773165,44.06773165,21.31871283,9.394523728,58.71667793,58.71667793,1.013251305,1.013251305,0,9.682150841,9.682150841,15.64963913,15.64963913,10.9493866,10.9493866,8.795532227,8.795532227,12.0994873,12.0994873,11.53078079,11.53078079,0.53792423,0.53792423,31.17205339,31.17205339,59.85823038,59.85823038,0,1.03295064,1.03295064,54.73326086,54.73326086,0.944510996,0.944510996,39.90028748,39.90028748,0.688544035,0.688544035,34.1657393,34.1657393,0.589585125,0.589585125,7.416486692,7.416486692,0.127983481,0.127983481,5.429758849,5.429758849,0.093699276,0.093699276,-2.38,-2.38,66703947.2,783579.7906,0.011747128,796482.1303,0.011940555,0.199868499,11.58213586,0.268457832,15.55680414,0,0,438,438,93.14,93.14,66.157,66.157,485624,-381,56.21015436,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:05:37,8/17/2016,8:05:37,08/17/2016-08:05:37,63.2976205,,,,,,,PHXS,,,,,T8,1,2,23,,,3,2,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,438,438,92.86,92.86,66.157,66.157,Pass,57.94878098,288768,0,0,4.34757442,8.05106374,8.05106374,4,132.495,132.495,712,669,3,1,4.410635898,8.167844255,8.167844255,7.386125999,7.386125999,3.486950316,3.486950316,-43.37939453,-43.37939453,-2513.783033,-2513.783033,0.073439376,0.073439376,697,12.48731705,697,653,0,0,0,0,0,,0,251,251,77,77,47,47,49.30140295,49.30140295,0,0.850775497,0.850775497,32.73921024,32.73921024,0,0.564968058,0.564968058,19.25784806,19.25784806,0,0.332325335,0.332325335,10.97675171,10.97675171,0,0.189421615,0.189421615,0,0,60.27815465,60.27815465,1.040197113,1.040197113,30.58,30.58,35.94,35.94,5.901967324,5.901967324,5.616212845,5.616212845,-1.268756509,-1.268756509,491.6885395,491.6885395,213.3334029,213.3334029,43.38851126,43.38851126,21.14695843,9.175224233,57.9724479,57.9724479,1.000408411,1.000408411,0,9.597551346,9.597551346,15.43742275,15.43742275,10.90889168,10.90889168,8.53840065,8.53840065,11.97340775,11.97340775,11.16185188,11.16185188,0.540484846,0.540484846,31.32043794,31.32043794,59.36343561,59.36343561,0,1.024412155,1.024412155,54.53562549,54.53562549,0.941100478,0.941100478,38.62567249,38.62567249,0.666548491,0.666548491,33.79137227,33.79137227,0.583124816,0.583124816,7.9549765,7.9549765,0.137275994,0.137275994,4.831055171,4.831055171,0.083367676,0.083367676,-2.27,-2.27,66412819.2,776052.9231,0.011685288,804347.2842,0.012111326,0.206929907,11.99133588,0.266161971,15.42376179,0,0,440,440,93.12,93.12,66.157,66.157,485606,-363,56.2122379,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:07:09,8/17/2016,8:07:09,08/17/2016-08:07:09,62.2145584,,,,,,,PHXS,,,,,T8,1,4,23,,,3,4,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,364,364,93.6,93.6,66.157,66.157,Pass,57.94878098,288768,0,0,4.181320306,7.743185752,7.743185752,5,130.185,130.185,698,655,4,1,4.664668871,8.638275686,8.638275686,7.857536677,7.857536677,3.588721806,3.588721806,-43.50878906,-43.50878906,-2521.281288,-2521.281288,0.073810184,0.073810184,684,12.2059409,684,640,0,0,0,0,0,,0,253,253,77,77,47,47,47.34459188,47.34459188,0,0.817007555,0.817007555,31.93305089,31.93305089,0,0.551056474,0.551056474,19.22320344,19.22320344,0,0.331727486,0.331727486,11.51743294,11.51743294,0,0.198751945,0.198751945,0,0,58.86202482,58.86202482,1.015759501,1.015759501,29.03,29.03,37.46,37.46,8.579201081,8.579201081,12.73586369,12.73586369,-1.421905518,-1.421905518,430.5256435,430.5256435,147.4102634,147.4102634,34.24013922,34.24013922,15.88753923,5.439830072,56.81878912,56.81878912,0.980500162,0.980500162,0,10.32888222,10.32888222,16.22380638,16.22380638,11.62098122,11.62098122,9.259548187,9.259548187,11.34071445,11.34071445,13.45343113,13.45343113,0.554305911,0.554305911,32.12135184,32.12135184,58.12469404,58.12469404,0,1.003035665,1.003035665,53.97708684,53.97708684,0.93146199,0.93146199,40.26237894,40.26237894,0.694792509,0.694792509,33.34162133,33.34162133,0.575363636,0.575363636,6.857353954,6.857353954,0.11833474,0.11833474,5.534182403,5.534182403,0.095501274,0.095501274,-2.8,-2.8,70298694.56,810282.1645,0.011526276,776266.9615,0.011042409,0.244650887,14.17722066,0.276849443,16.04308771,0,0,372,372,93.96,93.96,65.8574,65.8574,485631,-388,56.20934413,57.94878098,563332,5,NG,NG,6,Scrap,A
8/17/2016,0:08:16,8/17/2016,8:08:16,08/17/2016-08:08:16,63.3126213,,,,,,,PHXS,,,,,T8,1,4,23,,,3,4,3,0,Amber1,,C2404,DN,FileNotFound,FileNotFound,C0196,FileNotFound,C0196,0ECTAUTO,1,1,6,896,,PHXS,1.1.7.0,LEOIP_DNM003_C51,M451_LEOMFG_M005LHA4K,Config version,LHC_1107_00022,,,,D150008C,288768,3,4.630674783,25,181,1791.992188,37,40,15,0,0,0x1000030,368,368,93.76,93.76,65.8574,65.8574,Pass,57.94878098,288768,0,0,4.174010911,7.729649835,7.729649835,4,130.845,130.845,702,659,4,1,4.680189436,8.667017475,8.667017475,7.857238448,7.857238448,3.658004358,3.658004358,-43.47631836,-43.47631836,-2519.39965,-2519.39965,0.073246385,0.073246385,687,12.21950632,687,643,0,0,0,0,0,,0,252,252,78,78,47,47,47.53625163,47.53625163,0,0.820314954,0.820314954,32.1723114,32.1723114,0,0.555185301,0.555185301,19.86562855,19.86562855,0,0.342813571,0.342813571,12.18365844,12.18365844,0,0.210248744,0.210248744,0,0,59.71991006,59.71991006,1.030563699,1.030563699,29.45,29.45,37.37,37.37,7.906388484,7.906388484,12.68368912,12.68368912,-1.380988955,-1.380988955,435.3753319,435.3753319,152.5104726,152.5104726,35.03009628,35.03009628,16.06650561,5.628041334,57.44786569,57.44786569,0.991355896,0.991355896,0,10.39644814,10.39644814,16.09835625,16.09835625,11.75748348,11.75748348,9.128293037,9.128293037,11.23274422,11.23274422,13.28456688,13.28456688,0.552299738,0.552299738,32.00509655,32.00509655,58.57274906,58.57274906,0,1.010767579,1.010767579,54.06793093,54.06793093,0.933029652,0.933029652,40.11966588,40.11966588,0.692329764,0.692329764,33.1804431,33.1804431,0.572582245,0.572582245,6.974132525,6.974132525,0.120349944,0.120349944,5.722020455,5.722020455,0.098742723,0.098742723,-2.87,-2.87,72296325.77,797490.2115,0.011030854,830888.7692,0.011492822,0.230595938,13.36275351,0.265175285,15.36658454,0,0,362,362,93.98,93.98,66.157,66.157,485635,-392,56.20888116,57.94878098,563332,5,NG,NG,6,Scrap,A
